series,time,value
Z,4:59:24,16817
Z,4:59:24,18692
Z,4:59:24,18954
Z,4:59:24,17900
Z,4:59:24,17874
Z,4:59:24,16450
Z,4:59:24,15811
Z,4:59:24,14898
Z,4:59:24,16246
Z,4:59:24,17271
Z,4:59:24,16517
Z,4:59:24,16746
Z,4:59:24,15669
Z,4:59:24,15207
Z,4:59:24,14457
Z,4:59:24,14578
Z,4:59:24,15871
Z,4:59:24,18636
Z,4:59:24,22951
Z,4:59:24,22126
Z,4:59:24,21425
Z,4:59:24,23224
Z,4:59:24,23207
Z,4:59:24,20551
Z,4:59:24,14946
Z,4:59:24,11471
Z,4:59:24,8918
Z,4:59:24,7706
Z,4:59:24,6968
Z,4:59:24,5271
Z,4:59:24,6809
Z,4:59:24,9522
Z,4:59:24,14250
Z,4:59:24,18325
Z,4:59:24,20406
Z,4:59:24,21514
Z,4:59:24,21238
Z,4:59:24,24063
Z,4:59:24,26726
Z,4:59:24,28333
Z,4:59:24,28702
Z,4:59:24,27575
Z,4:59:24,26477
Z,4:59:24,23399
Z,4:59:24,22230
Z,4:59:24,20811
Z,4:59:24,19292
Z,4:59:24,18680
Z,4:59:24,16213
Z,4:59:24,14767
Z,4:59:24,12533
Z,4:59:24,10753
Z,4:59:24,9004
Z,4:59:24,7935
Z,4:59:24,8338
Z,4:59:24,5879
Z,4:59:24,5181
Z,4:59:24,6863
Z,4:59:24,10875
Z,4:59:24,14383
Z,4:59:24,14243
Z,4:59:24,14907
Z,4:59:24,14830
Z,4:59:24,16107
Z,4:59:24,17027
Z,4:59:24,16910
Z,4:59:24,16666
Z,4:59:24,14774
Z,4:59:25,15945
Z,4:59:25,17796
Z,4:59:25,20969
Z,4:59:25,24712
Z,4:59:25,26794
Z,4:59:25,27259
Z,4:59:25,25004
Z,4:59:25,23875
Z,4:59:25,21800
Z,4:59:25,20121
Z,4:59:25,19412
Z,4:59:25,18210
Z,4:59:25,18615
Z,4:59:25,17608
Z,4:59:25,16702
Z,4:59:25,15822
Z,4:59:25,14888
Z,4:59:25,14849
Z,4:59:25,13605
Z,4:59:25,13528
Z,4:59:25,12187
Z,4:59:25,11093
Z,4:59:25,11708
Z,4:59:25,12058
Z,4:59:25,13531
Z,4:59:25,14392
Z,4:59:25,16918
Z,4:59:25,17139
Z,4:59:25,15416
Z,4:59:25,15181
Z,4:59:25,13472
Z,4:59:25,12888
Z,4:59:25,12575
Z,4:59:25,12886
Z,4:59:25,11759
Z,4:59:25,10622
Z,4:59:25,12535
Z,4:59:25,13677
Z,4:59:25,14916
Z,4:59:25,14307
Z,4:59:25,14215
Z,4:59:25,15016
Z,4:59:25,13645
Z,4:59:25,13118
Z,4:59:25,13250
Z,4:59:25,15740
Z,4:59:25,19188
Z,4:59:25,23582
Z,4:59:25,27466
Z,4:59:25,26893
Z,4:59:25,27004
Z,4:59:25,26914
Z,4:59:25,25703
Z,4:59:25,22456
Z,4:59:25,16612
Z,4:59:25,12186
Z,4:59:25,8864
Z,4:59:25,8884
Z,4:59:25,8860
Z,4:59:25,8550
Z,4:59:25,9695
Z,4:59:25,10321
Z,4:59:25,12320
Z,4:59:25,12225
Z,4:59:25,13209
Z,4:59:25,15034
Z,4:59:25,15973
Z,4:59:25,19589
Z,4:59:25,23459
Z,4:59:25,27851
Z,4:59:25,28952
Z,4:59:25,28335
Z,4:59:25,27536
Z,4:59:25,25186
Z,4:59:25,24779
Z,4:59:25,23209
Z,4:59:25,22203
Z,4:59:25,20715
Z,4:59:25,18377
Z,4:59:25,17137
Z,4:59:25,15300
Z,4:59:25,14805
Z,4:59:25,12792
Z,4:59:25,11502
Z,4:59:25,10543
Z,4:59:25,7833
Z,4:59:25,6917
Z,4:59:25,6466
Z,4:59:25,9488
Z,4:59:25,13201
Z,4:59:25,14972
Z,4:59:25,15495
Z,4:59:25,14053
Z,4:59:25,14885
Z,4:59:25,14736
Z,4:59:25,13872
Z,4:59:25,12729
Z,4:59:25,12366
Z,4:59:25,14287
Z,4:59:25,15918
Z,4:59:26,20262
Z,4:59:26,23435
Z,4:59:26,26146
Z,4:59:26,27748
Z,4:59:26,25993
Z,4:59:26,24776
Z,4:59:26,21595
Z,4:59:26,19490
Z,4:59:26,18302
Z,4:59:26,17331
Z,4:59:26,17039
Z,4:59:26,16062
Z,4:59:26,16735
Z,4:59:26,15806
Z,4:59:26,14831
Z,4:59:26,14186
Z,4:59:26,13264
Z,4:59:26,13835
Z,4:59:26,13479
Z,4:59:26,13716
Z,4:59:26,12823
Z,4:59:26,12637
Z,4:59:26,14128
Z,4:59:26,14363
Z,4:59:26,15972
Z,4:59:26,16850
Z,4:59:26,18511
Z,4:59:26,19229
Z,4:59:26,18102
Z,4:59:26,18295
Z,4:59:26,17368
Z,4:59:26,18124
Z,4:59:26,18291
Z,4:59:26,18490
Z,4:59:26,18629
Z,4:59:26,17249
Z,4:59:26,17143
Z,4:59:26,15416
Z,4:59:26,15629
Z,4:59:26,16392
Z,4:59:26,17361
Z,4:59:26,17960
Z,4:59:26,15819
Z,4:59:26,14572
Z,4:59:26,12921
Z,4:59:26,13617
Z,4:59:26,14193
Z,4:59:26,15667
Z,4:59:26,20539
Z,4:59:26,21943
Z,4:59:26,21769
Z,4:59:26,21971
Z,4:59:26,22744
Z,4:59:26,21802
Z,4:59:26,18817
Z,4:59:26,16847
Z,4:59:26,13895
Z,4:59:26,13442
Z,4:59:26,12998
Z,4:59:26,10784
Z,4:59:26,9289
Z,4:59:26,7613
Z,4:59:26,9430
Z,4:59:26,11533
Z,4:59:26,13375
Z,4:59:26,14425
Z,4:59:26,13925
Z,4:59:26,16709
Z,4:59:26,20569
Z,4:59:26,25433
Z,4:59:26,28054
Z,4:59:26,28342
Z,4:59:26,28190
Z,4:59:26,26318
Z,4:59:26,25472
Z,4:59:26,23121
Z,4:59:26,21706
Z,4:59:26,20854
Z,4:59:26,19120
Z,4:59:26,18254
Z,4:59:26,15771
Z,4:59:26,14693
Z,4:59:26,12846
Z,4:59:26,10748
Z,4:59:26,10220
Z,4:59:26,7937
Z,4:59:26,5968
Z,4:59:26,4689
Z,4:59:26,7143
Z,4:59:26,10989
Z,4:59:26,12924
Z,4:59:26,14137
Z,4:59:26,13764
Z,4:59:26,15143
Z,4:59:26,15501
Z,4:59:26,14992
Z,4:59:26,14471
Z,4:59:26,13418
Z,4:59:26,13948
Z,4:59:26,13960
Z,4:59:27,16902
Z,4:59:27,20805
Z,4:59:27,24409
Z,4:59:27,27532
Z,4:59:27,27139
Z,4:59:27,26320
Z,4:59:27,23662
Z,4:59:27,21355
Z,4:59:27,19904
Z,4:59:27,18448
Z,4:59:27,18615
Z,4:59:27,18147
Z,4:59:27,18439
Z,4:59:27,17239
Z,4:59:27,15773
Z,4:59:27,15193
Z,4:59:27,13982
Z,4:59:27,14120
Z,4:59:27,13035
Z,4:59:27,12682
Z,4:59:27,12290
Z,4:59:27,11455
Z,4:59:27,12330
Z,4:59:27,12339
Z,4:59:27,14065
Z,4:59:27,15651
Z,4:59:27,16952
Z,4:59:27,17911
Z,4:59:27,16527
Z,4:59:27,16154
Z,4:59:27,15333
Z,4:59:27,15666
Z,4:59:27,15891
Z,4:59:27,16433
Z,4:59:27,18128
Z,4:59:27,17702
Z,4:59:27,18450
Z,4:59:27,18358
Z,4:59:27,17793
Z,4:59:27,16992
Z,4:59:27,15964
Z,4:59:27,16103
Z,4:59:27,15104
Z,4:59:27,15946
Z,4:59:27,16975
Z,4:59:27,17480
Z,4:59:27,17406
Z,4:59:27,15575
Z,4:59:27,15070
Z,4:59:27,14128
Z,4:59:27,14255
Z,4:59:27,16484
Z,4:59:27,20446
Z,4:59:27,24349
Z,4:59:27,24087
Z,4:59:27,24904
Z,4:59:27,25366
Z,4:59:27,23397
Z,4:59:27,19657
Z,4:59:27,14956
Z,4:59:27,12716
Z,4:59:27,11002
Z,4:59:27,11102
Z,4:59:27,9153
Z,4:59:27,6722
Z,4:59:27,7141
Z,4:59:27,8408
Z,4:59:27,11742
Z,4:59:27,13546
Z,4:59:27,15654
Z,4:59:27,16928
Z,4:59:27,17988
Z,4:59:27,22372
Z,4:59:27,25887
Z,4:59:27,28522
Z,4:59:27,28808
Z,4:59:27,28101
Z,4:59:27,27198
Z,4:59:27,25254
Z,4:59:27,23625
Z,4:59:27,20892
Z,4:59:27,19871
Z,4:59:27,18449
Z,4:59:27,16412
Z,4:59:27,15308
Z,4:59:27,12639
Z,4:59:27,10688
Z,4:59:27,8916
Z,4:59:27,8024
Z,4:59:27,6909
Z,4:59:27,4740
Z,4:59:27,5101
Z,4:59:27,7215
Z,4:59:27,11347
Z,4:59:27,13324
Z,4:59:27,12960
Z,4:59:27,13995
Z,4:59:27,15510
Z,4:59:27,18215
Z,4:59:27,18125
Z,4:59:28,17828
Z,4:59:28,18128
Z,4:59:28,17482
Z,4:59:28,18695
Z,4:59:28,20101
Z,4:59:28,23867
Z,4:59:28,26047
Z,4:59:28,26002
Z,4:59:28,25550
Z,4:59:28,22937
Z,4:59:28,21768
Z,4:59:28,20251
Z,4:59:28,19752
Z,4:59:28,18963
Z,4:59:28,17248
Z,4:59:28,17428
Z,4:59:28,15900
Z,4:59:28,15132
Z,4:59:28,14071
Z,4:59:28,13630
Z,4:59:28,14218
Z,4:59:28,13520
Z,4:59:28,13599
Z,4:59:28,12398
Z,4:59:28,12705
Z,4:59:28,12287
Z,4:59:28,12153
Z,4:59:28,14107
Z,4:59:28,14309
Z,4:59:28,16149
Z,4:59:28,17340
Z,4:59:28,18055
Z,4:59:28,17977
Z,4:59:28,17421
Z,4:59:28,18261
Z,4:59:28,17169
Z,4:59:28,17259
Z,4:59:28,17007
Z,4:59:28,17242
Z,4:59:28,18964
Z,4:59:28,19375
Z,4:59:28,19684
Z,4:59:28,17774
Z,4:59:28,17039
Z,4:59:28,16530
Z,4:59:28,15856
Z,4:59:28,16871
Z,4:59:28,17020
Z,4:59:28,18500
Z,4:59:28,18165
Z,4:59:28,17873
Z,4:59:28,17025
Z,4:59:28,14130
Z,4:59:28,14009
Z,4:59:28,14303
Z,4:59:28,16898
Z,4:59:28,19346
Z,4:59:28,21076
Z,4:59:28,21566
Z,4:59:28,20183
Z,4:59:28,21931
Z,4:59:28,21281
Z,4:59:28,19030
Z,4:59:28,14625
Z,4:59:28,8694
Z,4:59:28,6485
Z,4:59:28,5531
Z,4:59:28,5464
Z,4:59:28,4225
Z,4:59:28,5232
Z,4:59:28,7960
Z,4:59:28,10634
Z,4:59:28,14985
Z,4:59:28,16054
Z,4:59:28,16330
Z,4:59:28,16634
Z,4:59:28,18471
Z,4:59:28,21942
Z,4:59:28,23472
Z,4:59:28,24764
Z,4:59:28,23958
Z,4:59:28,23141
Z,4:59:28,22125
Z,4:59:28,20862
Z,4:59:28,20613
Z,4:59:28,18775
Z,4:59:28,18394
Z,4:59:28,18038
Z,4:59:28,17125
Z,4:59:28,16595
Z,4:59:28,15664
Z,4:59:28,16080
Z,4:59:28,13634
Z,4:59:28,11368
Z,4:59:28,10198
Z,4:59:28,7795
Z,4:59:28,8444
Z,4:59:28,11396
Z,4:59:28,15731
Z,4:59:28,17059
Z,4:59:29,17667
Z,4:59:29,18653
Z,4:59:29,17740
Z,4:59:29,17532
Z,4:59:29,15627
Z,4:59:29,15000
Z,4:59:29,14486
Z,4:59:29,14633
Z,4:59:29,17751
Z,4:59:29,20882
Z,4:59:29,24696
Z,4:59:29,26167
Z,4:59:29,26572
Z,4:59:29,25382
Z,4:59:29,23239
Z,4:59:29,22086
Z,4:59:29,18891
Z,4:59:29,17404
Z,4:59:29,16952
Z,4:59:29,16993
Z,4:59:29,16785
Z,4:59:29,15140
Z,4:59:29,14962
Z,4:59:29,13728
Z,4:59:29,13064
Z,4:59:29,12601
Z,4:59:29,12240
Z,4:59:29,12585
Z,4:59:29,11703
Z,4:59:29,12616
Z,4:59:29,12824
Z,4:59:29,13740
Z,4:59:29,15404
Z,4:59:29,16161
Z,4:59:29,18233
Z,4:59:29,18568
Z,4:59:29,18898
Z,4:59:29,18303
Z,4:59:29,17718
Z,4:59:29,18324
Z,4:59:29,17384
Z,4:59:29,17726
Z,4:59:29,17388
Z,4:59:29,17934
Z,4:59:29,18702
Z,4:59:29,18094
Z,4:59:29,18427
Z,4:59:29,17858
Z,4:59:29,18052
Z,4:59:29,16417
Z,4:59:29,14750
Z,4:59:29,15218
Z,4:59:29,16040
Z,4:59:29,17697
Z,4:59:29,16664
Z,4:59:29,16294
Z,4:59:29,14787
Z,4:59:29,13075
Z,4:59:29,13986
Z,4:59:29,12386
Z,4:59:29,13864
Z,4:59:29,17697
Z,4:59:29,20852
Z,4:59:29,20958
Z,4:59:29,20501
Z,4:59:29,22787
Z,4:59:29,21067
Z,4:59:29,19035
Z,4:59:29,16056
Z,4:59:29,13763
Z,4:59:29,14216
Z,4:59:29,13758
Z,4:59:29,13360
Z,4:59:29,10923
Z,4:59:29,10569
Z,4:59:29,11855
Z,4:59:29,14012
Z,4:59:29,16151
Z,4:59:29,14724
Z,4:59:29,14993
Z,4:59:29,16427
Z,4:59:29,20125
Z,4:59:29,24350
Z,4:59:29,26249
Z,4:59:29,28053
Z,4:59:29,26726
Z,4:59:29,25615
Z,4:59:29,23948
Z,4:59:29,21374
Z,4:59:29,20364
Z,4:59:29,18723
Z,4:59:29,18353
Z,4:59:29,16467
Z,4:59:29,14822
Z,4:59:29,14110
Z,4:59:29,12388
Z,4:59:29,11252
Z,4:59:29,9312
Z,4:59:29,9362
Z,4:59:29,8066
Z,4:59:30,6564
Z,4:59:30,8252
Z,4:59:30,10765
Z,4:59:30,14277
Z,4:59:30,15148
Z,4:59:30,16288
Z,4:59:30,17024
Z,4:59:30,16631
Z,4:59:30,17098
Z,4:59:30,15835
Z,4:59:30,15293
Z,4:59:30,13966
Z,4:59:30,14347
Z,4:59:30,17007
Z,4:59:30,19544
Z,4:59:30,23538
Z,4:59:30,25362
Z,4:59:30,26271
Z,4:59:30,25614
Z,4:59:30,23444
Z,4:59:30,21525
Z,4:59:30,18627
Z,4:59:30,17936
Z,4:59:30,17052
Z,4:59:30,17052
Z,4:59:30,17324
Z,4:59:30,15996
Z,4:59:30,15990
Z,4:59:30,14625
Z,4:59:30,13910
Z,4:59:30,13016
Z,4:59:30,12406
Z,4:59:30,12565
Z,4:59:30,12271
Z,4:59:30,13374
Z,4:59:30,12492
Z,4:59:30,13369
Z,4:59:30,15177
Z,4:59:30,15996
Z,4:59:30,17732
Z,4:59:30,18058
Z,4:59:30,19208
Z,4:59:30,18797
Z,4:59:30,18166
Z,4:59:30,18224
Z,4:59:30,17284
Z,4:59:30,18052
Z,4:59:30,18187
Z,4:59:30,19004
Z,4:59:30,18961
Z,4:59:30,17853
Z,4:59:30,17812
Z,4:59:30,17058
Z,4:59:30,16722
Z,4:59:30,14788
Z,4:59:30,14602
Z,4:59:30,15670
Z,4:59:30,15995
Z,4:59:30,17074
Z,4:59:30,15558
Z,4:59:30,15121
Z,4:59:30,14266
Z,4:59:30,13018
Z,4:59:30,13186
Z,4:59:30,12467
Z,4:59:30,14995
Z,4:59:30,18657
Z,4:59:30,20703
Z,4:59:30,19483
Z,4:59:30,19540
Z,4:59:30,22682
Z,4:59:30,21918
Z,4:59:30,20000
Z,4:59:30,16491
Z,4:59:30,13660
Z,4:59:30,13779
Z,4:59:30,13283
Z,4:59:30,11699
Z,4:59:30,7776
Z,4:59:30,6492
Z,4:59:30,8062
Z,4:59:30,10820
Z,4:59:30,13885
Z,4:59:30,14532
Z,4:59:30,16688
Z,4:59:30,19051
Z,4:59:30,22984
Z,4:59:30,27418
Z,4:59:30,29352
Z,4:59:30,30551
Z,4:59:30,29251
Z,4:59:30,28118
Z,4:59:30,25714
Z,4:59:30,23451
Z,4:59:30,22561
Z,4:59:30,20431
Z,4:59:30,19220
Z,4:59:30,17251
Z,4:59:30,16730
Z,4:59:30,15334
Z,4:59:31,11994
Z,4:59:31,10014
Z,4:59:31,7345
Z,4:59:31,6194
Z,4:59:31,4722
Z,4:59:31,4003
Z,4:59:31,5983
Z,4:59:31,9676
Z,4:59:31,14030
Z,4:59:31,13774
Z,4:59:31,13246
Z,4:59:31,13916
Z,4:59:31,15235
Z,4:59:31,17562
Z,4:59:31,17291
Z,4:59:31,17045
Z,4:59:31,15872
Z,4:59:31,16376
Z,4:59:31,18495
Z,4:59:31,21050
Z,4:59:31,25162
Z,4:59:31,25839
Z,4:59:31,26099
Z,4:59:31,25077
Z,4:59:31,22867
Z,4:59:31,20889
Z,4:59:31,18848
Z,4:59:31,18949
Z,4:59:31,17871
Z,4:59:31,18048
Z,4:59:31,17752
Z,4:59:31,15841
Z,4:59:31,15452
Z,4:59:31,14847
Z,4:59:31,14676
Z,4:59:31,13000
Z,4:59:31,12896
Z,4:59:31,13637
Z,4:59:31,12539
Z,4:59:31,12903
Z,4:59:31,13056
Z,4:59:31,14974
Z,4:59:31,16391
Z,4:59:31,16854
Z,4:59:31,17732
Z,4:59:31,16868
Z,4:59:31,17534
Z,4:59:31,16923
Z,4:59:31,16662
Z,4:59:31,16978
Z,4:59:31,16111
Z,4:59:31,17461
Z,4:59:31,17786
Z,4:59:31,18527
Z,4:59:31,18359
Z,4:59:31,17858
Z,4:59:31,18028
Z,4:59:31,16414
Z,4:59:31,16164
Z,4:59:31,15501
Z,4:59:31,16462
Z,4:59:31,18052
Z,4:59:31,18493
Z,4:59:31,18272
Z,4:59:31,16871
Z,4:59:31,16894
Z,4:59:31,14646
Z,4:59:31,13802
Z,4:59:31,14857
Z,4:59:31,15735
Z,4:59:31,20197
Z,4:59:31,22661
Z,4:59:31,21568
Z,4:59:31,19982
Z,4:59:31,22069
Z,4:59:31,23544
Z,4:59:31,18709
Z,4:59:31,13277
Z,4:59:31,7956
Z,4:59:31,6014
Z,4:59:31,6191
Z,4:59:31,5053
Z,4:59:31,5538
Z,4:59:31,6918
Z,4:59:31,11446
Z,4:59:31,15346
Z,4:59:31,18166
Z,4:59:31,20703
Z,4:59:31,20911
Z,4:59:31,22687
Z,4:59:31,24191
Z,4:59:31,27663
Z,4:59:31,29821
Z,4:59:31,29294
Z,4:59:31,29346
Z,4:59:31,27124
Z,4:59:31,25692
Z,4:59:31,23743
Z,4:59:31,22845
Z,4:59:31,21716
Z,4:59:32,17660
Z,4:59:32,13797
Z,4:59:32,9294
Z,4:59:32,6818
Z,4:59:32,4654
Z,4:59:32,2999
Z,4:59:32,1974
Z,4:59:32,-671
Z,4:59:32,-724
Z,4:59:32,-491
Z,4:59:32,800
Z,4:59:32,4160
Z,4:59:32,8374
Z,4:59:32,13221
Z,4:59:32,15049
Z,4:59:32,17032
Z,4:59:32,17988
Z,4:59:32,18856
Z,4:59:32,19880
Z,4:59:32,19047
Z,4:59:32,18899
Z,4:59:32,18591
Z,4:59:32,22064
Z,4:59:32,25571
Z,4:59:32,26963
Z,4:59:32,28728
Z,4:59:32,28336
Z,4:59:32,27009
Z,4:59:32,23358
Z,4:59:32,21713
Z,4:59:32,22399
Z,4:59:32,20911
Z,4:59:32,20445
Z,4:59:32,19475
Z,4:59:32,19548
Z,4:59:32,19325
Z,4:59:32,17919
Z,4:59:32,17018
Z,4:59:32,15442
Z,4:59:32,15141
Z,4:59:32,13459
Z,4:59:32,13508
Z,4:59:32,13659
Z,4:59:32,12161
Z,4:59:32,12451
Z,4:59:32,12728
Z,4:59:32,14504
Z,4:59:32,14626
Z,4:59:32,14933
Z,4:59:32,15462
Z,4:59:32,14525
Z,4:59:32,15250
Z,4:59:32,14446
Z,4:59:32,14369
Z,4:59:32,14985
Z,4:59:32,16093
Z,4:59:32,17759
Z,4:59:32,17336
Z,4:59:32,18392
Z,4:59:32,18687
Z,4:59:32,18201
Z,4:59:32,17822
Z,4:59:32,17138
Z,4:59:32,17837
Z,4:59:32,18250
Z,4:59:32,20320
Z,4:59:32,19662
Z,4:59:32,17727
Z,4:59:32,17283
Z,4:59:32,15911
Z,4:59:32,16205
Z,4:59:32,14438
Z,4:59:32,14184
Z,4:59:32,17327
Z,4:59:32,19801
Z,4:59:32,19913
Z,4:59:32,19242
Z,4:59:32,21568
Z,4:59:32,20425
Z,4:59:32,17042
Z,4:59:32,14333
Z,4:59:32,11258
Z,4:59:32,11575
Z,4:59:32,12012
Z,4:59:32,12212
Z,4:59:32,10998
Z,4:59:32,9649
Z,4:59:32,11415
Z,4:59:32,12882
Z,4:59:32,14771
Z,4:59:32,14941
Z,4:59:32,15476
Z,4:59:32,17382
Z,4:59:32,20071
Z,4:59:32,24376
Z,4:59:32,25922
Z,4:59:32,27221
Z,4:59:32,27531
Z,4:59:32,26756
Z,4:59:32,25590
Z,4:59:33,22969
Z,4:59:33,21736
Z,4:59:33,19999
Z,4:59:33,18745
Z,4:59:33,17435
Z,4:59:33,16080
Z,4:59:33,15182
Z,4:59:33,12928
Z,4:59:33,11749
Z,4:59:33,9692
Z,4:59:33,8685
Z,4:59:33,8361
Z,4:59:33,6839
Z,4:59:33,8329
Z,4:59:33,10200
Z,4:59:33,12659
Z,4:59:33,13792
Z,4:59:33,13951
Z,4:59:33,15312
Z,4:59:33,15095
Z,4:59:33,16125
Z,4:59:33,15621
Z,4:59:33,14520
Z,4:59:33,14053
Z,4:59:33,13939
Z,4:59:33,16821
Z,4:59:33,19588
Z,4:59:33,23709
Z,4:59:33,26377
Z,4:59:33,26883
Z,4:59:33,26745
Z,4:59:33,24650
Z,4:59:33,23071
Z,4:59:33,20553
Z,4:59:33,19630
Z,4:59:33,18980
Z,4:59:33,17725
Z,4:59:33,17645
Z,4:59:33,15899
Z,4:59:33,14899
Z,4:59:33,13747
Z,4:59:33,13483
Z,4:59:33,13392
Z,4:59:33,11696
Z,4:59:33,11957
Z,4:59:33,11676
Z,4:59:33,11618
Z,4:59:33,11605
Z,4:59:33,12211
Z,4:59:33,14552
Z,4:59:33,15455
Z,4:59:33,16963
Z,4:59:33,17396
Z,4:59:33,17965
Z,4:59:33,18853
Z,4:59:33,18357
Z,4:59:33,19133
Z,4:59:33,18746
Z,4:59:33,19140
Z,4:59:33,19722
Z,4:59:33,19693
Z,4:59:33,19947
Z,4:59:33,18896
Z,4:59:33,18396
Z,4:59:33,16608
Z,4:59:33,15975
Z,4:59:33,16456
Z,4:59:33,16365
Z,4:59:33,16844
Z,4:59:33,15649
Z,4:59:33,15473
Z,4:59:33,13197
Z,4:59:33,11322
Z,4:59:33,12464
Z,4:59:33,12697
Z,4:59:33,16253
Z,4:59:33,19433
Z,4:59:33,20472
Z,4:59:33,20213
Z,4:59:33,20859
Z,4:59:33,22511
Z,4:59:33,20137
Z,4:59:33,17919
Z,4:59:33,15011
Z,4:59:33,13287
Z,4:59:33,12867
Z,4:59:33,10633
Z,4:59:33,9170
Z,4:59:33,6825
Z,4:59:33,6952
Z,4:59:33,8686
Z,4:59:33,11569
Z,4:59:33,14732
Z,4:59:33,14831
Z,4:59:33,16193
Z,4:59:33,18533
Z,4:59:33,23452
Z,4:59:33,28449
Z,4:59:33,31078
Z,4:59:33,32880
Z,4:59:34,31276
Z,4:59:34,29826
Z,4:59:34,27276
Z,4:59:34,23864
Z,4:59:34,21390
Z,4:59:34,19219
Z,4:59:34,18858
Z,4:59:34,16365
Z,4:59:34,14677
Z,4:59:34,12825
Z,4:59:34,9568
Z,4:59:34,8272
Z,4:59:34,6530
Z,4:59:34,5694
Z,4:59:34,3317
Z,4:59:34,3206
Z,4:59:34,7517
Z,4:59:34,11714
Z,4:59:34,14515
Z,4:59:34,13696
Z,4:59:34,15117
Z,4:59:34,16551
Z,4:59:34,16786
Z,4:59:34,17855
Z,4:59:34,17279
Z,4:59:34,17109
Z,4:59:34,16099
Z,4:59:34,18013
Z,4:59:34,20512
Z,4:59:34,22286
Z,4:59:34,25435
Z,4:59:34,25492
Z,4:59:34,25060
Z,4:59:34,22994
Z,4:59:34,21243
Z,4:59:34,19986
Z,4:59:34,17473
Z,4:59:34,17375
Z,4:59:34,16064
Z,4:59:34,15945
Z,4:59:34,16158
Z,4:59:34,15174
Z,4:59:34,15326
Z,4:59:34,13846
Z,4:59:34,13795
Z,4:59:34,13239
Z,4:59:34,12733
Z,4:59:34,13240
Z,4:59:34,13304
Z,4:59:34,15333
Z,4:59:34,15170
Z,4:59:34,15817
Z,4:59:34,16768
Z,4:59:34,17181
Z,4:59:34,18491
Z,4:59:34,18242
Z,4:59:34,19060
Z,4:59:34,18449
Z,4:59:34,18683
Z,4:59:34,18444
Z,4:59:34,16773
Z,4:59:34,16627
Z,4:59:34,16039
Z,4:59:34,17236
Z,4:59:34,17343
Z,4:59:34,17756
Z,4:59:34,17898
Z,4:59:34,16192
Z,4:59:34,16459
Z,4:59:34,14704
Z,4:59:34,13245
Z,4:59:34,12905
Z,4:59:34,13418
Z,4:59:34,15928
Z,4:59:34,18911
Z,4:59:34,23231
Z,4:59:34,22963
Z,4:59:34,21918
Z,4:59:34,23088
Z,4:59:34,22823
Z,4:59:34,20367
Z,4:59:34,14688
Z,4:59:34,10301
Z,4:59:34,7013
Z,4:59:34,6658
Z,4:59:34,7202
Z,4:59:34,5554
Z,4:59:34,6232
Z,4:59:34,8618
Z,4:59:34,13265
Z,4:59:34,17463
Z,4:59:34,20187
Z,4:59:34,22274
Z,4:59:34,21911
Z,4:59:34,23846
Z,4:59:34,26560
Z,4:59:34,28332
Z,4:59:34,29302
Z,4:59:34,28652
Z,4:59:34,27496
Z,4:59:35,24137
Z,4:59:35,22253
Z,4:59:35,20434
Z,4:59:35,18072
Z,4:59:35,17679
Z,4:59:35,16184
Z,4:59:35,15012
Z,4:59:35,13341
Z,4:59:35,11690
Z,4:59:35,10040
Z,4:59:35,8857
Z,4:59:35,9079
Z,4:59:35,7127
Z,4:59:35,6863
Z,4:59:35,7961
Z,4:59:35,10499
Z,4:59:35,13473
Z,4:59:35,14628
Z,4:59:35,16639
Z,4:59:35,16933
Z,4:59:35,18191
Z,4:59:35,17191
Z,4:59:35,13248
Z,4:59:35,10571
Z,4:59:35,8130
Z,4:59:35,8662
Z,4:59:35,10101
Z,4:59:35,13798
Z,4:59:35,17419
Z,4:59:35,18461
Z,4:59:35,19830
Z,4:59:35,18856
Z,4:59:35,18182
Z,4:59:35,17580
Z,4:59:35,17346
Z,4:59:35,18108
Z,4:59:35,17898
Z,4:59:35,19259
Z,4:59:35,19853
Z,4:59:35,20987
Z,4:59:35,21841
Z,4:59:35,21388
Z,4:59:35,21887
Z,4:59:35,20467
Z,4:59:35,19931
Z,4:59:35,18919
Z,4:59:35,16946
Z,4:59:35,15696
Z,4:59:35,14567
Z,4:59:35,15220
Z,4:59:35,13881
Z,4:59:35,12767
Z,4:59:35,13281
Z,4:59:35,15082
Z,4:59:35,16895
Z,4:59:35,15392
Z,4:59:35,14651
Z,4:59:35,13853
Z,4:59:35,13839
Z,4:59:35,14225
Z,4:59:35,14254
Z,4:59:35,16790
Z,4:59:35,18537
Z,4:59:35,19960
Z,4:59:35,19659
Z,4:59:35,17952
Z,4:59:35,17838
Z,4:59:35,17451
Z,4:59:35,18196
Z,4:59:35,20119
Z,4:59:35,24013
Z,4:59:35,25352
Z,4:59:35,23753
Z,4:59:35,25246
Z,4:59:35,24694
Z,4:59:35,21941
Z,4:59:35,17003
Z,4:59:35,12356
Z,4:59:35,10215
Z,4:59:35,8353
Z,4:59:35,8723
Z,4:59:35,8170
Z,4:59:35,8173
Z,4:59:35,8520
Z,4:59:35,9735
Z,4:59:35,12526
Z,4:59:35,12765
Z,4:59:35,13274
Z,4:59:35,13560
Z,4:59:35,15950
Z,4:59:35,20600
Z,4:59:35,24145
Z,4:59:35,26939
Z,4:59:35,26482
Z,4:59:35,26526
Z,4:59:35,25916
Z,4:59:35,23737
Z,4:59:35,22438
